CFE data is compiled for the convenience of site visitors and is furnished without responsibility for accuracy and is accepted by the site visitor on the condition that transmission or omissions shall not be made the basis for any claim demand or cause for action.,,� Your use of Cboe data is subject to the Terms and Conditions for use of Cboe Websites.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,VOLATILITY INDEX VOLUME,VOLATILITY INDEX OI,S&P 500 Variance Volume,S&P 500 Variance OI,Corporate Bond High Yield Volume,Corporate Bond High Yield OI,Corporate Bond Liquid Investment Grade Volume,Corporate Bond Liquid Investment Grade OI,CBOE/CBOT 10YR US TREASURY NOTE VOLATILITY INDEX VOLUME,CBOE/CBOT 10YR US TREASURY NOTE VOLATILITY INDEX OI,BIT COIN VOLUME,BIT COIN OI,CBOE Russell 2000 Volatility Index VOLUME,CBOE Russell 2000 Volatility Index OI,CBOE EMERGING MKT VOL INDEX SEC. FUTURES VOLUME,CBOE EMERGING MKT VOL INDEX SEC. FUTURES  OI,Nasdaq-100 Volatility Index VOLUME,Nasdaq-100 Volatility Index OI,CBOE Short Term Volatility Index VOLUME,CBOE Short Term Volatility Index OI,CBOE BRAZIL EFT VOL. INDEX SEC. FUTURE VOLUME,CBOE BRAZIL EFT VOL. INDEX SEC. FUTURE OI,CBOE GOLD ETF VOLATILITY INDEX VOLUME,CBOE GOLD ETF VOLATILITY INDEX OI,CBOE OIL ETF VOL. INDEX SEC. FUTURES VOLUME,CBOE OIL ETF VOL. INDEX SEC. FUTURES OI,CBOE Mini-VIX VOLUME,CBOE Mini-VIX OI,RPX - Radar Logic 28 Day Real Estate Index VOLUME ,RPX - Radar Logic 28 Day Real Estate Index OI,3-Month Variance Volume,3-Month Variance OI,12-Month Variance VOLUME,12-Month Variance OI,CFE US Gas at the Pump VOLUME,CFE US Gas at the Pump OI,CFE Midwest Gas at the Pump VOLUME,CFE Midwest Gas at the Pump OI,CFE Rocky Mountain Gas at the Pump VOLUME,CFE Rocky Mountain Gas at the Pump OI,CFE East Coast Gas at the Pump VOLUME,CFE East Coast Gas at the Pump OI,CFE Gulf Coast Gas at the Pump VOLUME,CFE Gulf Coast Gas at the Pump OI,CFE West Coast Gas at the Pump VOLUME,CFE West Coast Gas at the Pump OI,CHINA INDEX FUTURES VOLUME,CHINA INDEX FUTURES OI,CBOE S&P 500 BUYWRITE INDEX VOLUME,CBOE S&P 500 BUYWRITE INDEX OI,CBOE Nasdaq-100 Volatility Index VOLUME,CBOE Nasdaq-100 Volatility Index OI,DJIA Volatility Index VOLUME,DJIA Volatility Index OI,CBOE Russell 2000 Volatility Index VOLUME,CBOE Russell 2000 Volatility Index OI,Ameribor 7-day Volume,Ameribor 7-day OI,Ameribor 14-day Volume,Ameribor 14-day OI,Ameribor 1-month Volume,Ameribor 1-month OI,Ameribor 3-month Volume,Ameribor 3-month OI,Ameribor Term-30 Volume,Ameribor Term-30 OI,Ameribor Term-90 Volume,Ameribor Term-90 OI,Corp. Bond High Yield Options Volume,Corp. Bond High Yield Options OI,Corp. Bond Liquid Investment Grade Options Volume,Corp. Bond Liquid Investment Grade Options OI
12/9/2014,256609,361415,0,0,,,,,0,2,,,90,36,23,297,50,152,41,104,45,1495,1,51,72,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/10/2014,362443,352446,0,0,,,,,0,2,,,38,40,3,300,40,192,45,137,0,1480,5,51,204,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2014,438914,366472,0,0,,,,,0,2,,,40,80,21,311,120,92,8,91,45,1465,0,51,315,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/2014,505992,357134,0,0,,,,,2,2,,,42,98,10,321,110,102,62,114,150,1360,1,51,327,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2014,418917,342653,0,0,,,,,0,0,,,20,103,78,263,73,89,54,143,95,1300,70,101,259,901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/2014,427561,324703,0,0,,,,,0,0,,,22,123,238,41,82,107,45,167,205,1155,61,100,222,924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/2014,353422,327464,0,0,,,,,0,0,,,75,128,8,33,70,167,14,173,30,1185,26,119,46,944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2014,253618,298672,0,0,,,,,0,0,,,85,85,108,88,55,90,12,50,10,245,90,112,83,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/19/2014,227064,304525,0,0,,,,,0,0,,,27,62,0,88,5,85,29,50,30,215,181,293,21,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2014,132567,304155,0,0,,,,,0,0,,,14,48,125,201,5,80,11,49,15,200,120,413,113,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2014,125352,325276,0,0,,,,,0,0,,,0,48,3,201,10,90,11,47,30,200,10,423,58,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2014,68358,321160,0,0,,,,,0,0,,,0,48,0,201,0,90,5,48,0,170,0,417,33,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/2014,78968,319412,0,0,,,,,0,0,,,0,48,0,201,10,80,0,38,15,155,0,417,21,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2014,93515,318270,0,0,,,,,0,0,,,0,48,4,201,45,100,18,44,15,140,0,417,137,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/2014,110859,308318,0,0,,,,,0,0,,,0,48,0,201,15,100,9,44,45,185,0,417,36,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2014,172840,299185,0,0,,,,,0,0,,,0,48,80,121,50,90,8,45,30,215,0,417,140,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/2/2015,225008,297230,0,0,,,,,0,0,,,50,48,7,121,20,110,14,30,75,215,105,372,36,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2015,248468,291021,0,0,,,,,0,0,,,40,83,0,121,30,95,56,36,0,140,0,372,61,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/2015,308107,285927,0,0,,,,,0,0,,,100,160,59,161,35,66,73,63,0,140,0,372,92,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/2015,213440,287873,0,0,,,,,0,0,,,45,170,61,191,50,35,1,62,0,140,0,372,40,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2015,205285,287281,0,0,,,,,0,0,,,41,190,0,191,0,35,5,41,20,150,0,372,64,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2015,233893,298182,0,0,,,,,0,0,,,66,146,4,191,5,35,22,44,40,150,0,372,66,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015,216160,296390,0,0,,,,,0,0,,,80,111,2,193,25,30,12,50,40,170,1,372,43,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/2015,279359,295473,0,0,,,,,0,0,,,65,48,126,81,10,35,47,74,100,150,1,373,33,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/2015,313124,309972,0,0,,,,,0,0,,,10,38,25,91,65,85,38,75,20,140,0,373,87,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/2015,253233,309424,0,0,,,,,0,0,,,0,38,5,96,20,56,63,91,75,135,3,370,152,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/2015,221234,310956,0,0,,,,,0,0,,,30,35,21,86,10,60,115,148,0,135,1,369,100,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/20/2015,250867,306961,0,0,,,,,0,0,,,23,27,118,64,125,145,144,194,50,105,31,366,187,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/21/2015,199772,302418,0,0,,,,,0,0,,,5,24,4,60,45,145,8,191,0,105,0,366,34,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/22/2015,207472,277111,0,0,,,,,0,0,,,5,26,58,61,5,140,25,125,110,55,0,242,25,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/23/2015,152419,277149,0,0,,,,,0,0,,,13,35,4,61,5,140,55,158,40,30,47,289,42,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2015,155038,279991,0,0,,,,,0,0,,,36,59,2,61,5,140,12,165,5,30,45,244,86,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2015,191713,275472,0,0,,,,,0,0,,,30,83,0,61,60,80,21,155,20,30,0,244,1,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/28/2015,234629,274091,0,0,,,,,1,1,,,0,83,0,60,5,85,33,172,0,10,25,244,66,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/2015,222605,271947,0,0,,,,,0,1,,,41,96,16,65,75,160,41,159,40,10,0,244,1,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/30/2015,236902,274838,0,0,,,,,0,1,,,20,106,23,77,91,220,11,168,0,10,0,244,94,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2015,218814,272114,0,0,,,,,0,1,,,66,142,57,134,45,220,44,165,0,10,15,229,98,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/2015,181486,275773,0,0,,,,,26,25,,,5,147,22,126,11,230,34,170,0,10,0,229,120,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2015,180450,273149,0,0,,,,,25,50,,,0,147,0,126,30,255,3,168,0,10,0,229,144,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2015,155329,280621,0,0,,,,,0,50,,,0,147,1,125,10,260,17,133,0,10,0,229,121,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/6/2015,248390,291840,0,0,,,,,0,50,,,21,137,0,125,4,256,6,132,0,10,0,229,38,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/2015,129577,291638,0,0,,,,,0,50,,,14,148,0,125,31,286,3,130,0,10,0,229,11,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2015,140272,296263,0,0,,,,,0,50,,,12,148,0,125,10,296,41,152,0,10,0,229,8,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/2015,156047,298578,0,0,,,,,0,50,,,10,138,0,125,33,305,8,155,5,5,0,229,23,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2015,230786,312679,0,0,,,,,0,50,,,23,129,0,125,21,320,10,48,0,5,0,229,62,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/2015,199569,315137,0,0,,,,,50,0,,,39,122,0,125,50,331,11,45,0,5,0,229,24,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/17/2015,188072,329988,0,0,,,,,0,0,,,28,105,50,85,25,344,4,47,5,5,10,219,157,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/18/2015,131615,321008,0,0,,,,,0,0,,,25,80,0,85,4,344,5,52,0,5,0,219,0,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/19/2015,107857,301601,0,0,,,,,0,0,,,10,69,0,17,1,224,6,23,0,0,0,4,18,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/2015,171594,308053,0,0,,,,,0,0,,,2,71,0,17,8,219,15,31,0,0,0,4,12,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2015,83670,290409,0,0,,,,,0,0,,,45,86,0,17,0,219,8,23,0,0,0,4,1,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2015,169986,308036,0,0,,,,,0,0,,,21,77,0,17,0,219,10,21,0,0,0,4,4,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2015,201593,313925,0,0,,,,,0,0,,,8,72,0,17,44,189,4,20,0,0,0,4,0,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2015,136515,319718,0,0,,,,,10,0,,,11,70,0,17,10,189,2,17,0,0,0,4,14,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2015,132764,321786,0,0,,,,,0,0,,,27,84,0,17,15,174,71,85,0,0,0,4,0,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2015,128935,338084,0,0,,,,,0,0,,,21,84,0,17,10,184,14,96,0,0,0,4,1,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2015,152114,337070,0,0,,,,,0,0,,,32,59,0,17,1,184,36,70,0,0,0,4,14,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/4/2015,161563,343080,0,0,,,,,0,0,,,24,59,0,17,0,184,11,69,0,0,0,4,23,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2015,139271,351702,0,0,,,,,0,0,,,19,50,0,17,0,184,0,67,0,0,0,4,11,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/2015,218449,348848,0,0,,,,,0,0,,,0,50,0,17,10,174,22,85,0,0,0,4,8,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/2015,143054,360064,0,0,,,,,0,0,,,10,60,0,17,5,169,32,85,0,0,0,4,0,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2015,210626,355240,0,0,,,,,0,0,,,0,60,0,17,10,159,28,77,0,0,0,4,12,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/2015,173215,345938,0,0,,,,,0,0,,,9,63,0,17,3,156,30,80,0,0,0,4,19,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/2015,163282,349666,0,0,,,,,0,0,,,0,63,0,17,0,156,44,91,0,0,0,4,18,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/13/2015,193051,338626,0,0,,,,,0,0,,,14,63,0,17,0,156,19,93,0,0,0,4,3,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/2015,174170,350781,0,0,,,,,0,0,,,12,65,0,17,9,156,42,76,0,0,0,4,37,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2015,161649,353684,0,0,,,,,0,0,,,14,61,0,17,0,156,83,62,0,0,0,4,18,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/2015,208904,355471,0,0,,,,,0,0,,,16,51,0,17,5,151,8,67,0,0,0,4,65,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/2015,150000,316769,142,142,,,,,0,0,,,0,48,0,10,0,60,34,36,0,0,0,2,1,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/20/2015,223003,332380,0,142,,,,,0,0,,,0,48,0,10,0,60,16,40,0,0,0,2,9,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2015,115000,339627,0,142,,,,,0,0,,,40,88,0,10,0,60,34,74,0,0,0,2,2,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/2015,166174,349371,0,142,,,,,0,0,,,0,88,0,10,0,60,2,75,0,0,0,2,17,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/25/2015,192003,348414,0,142,,,,,0,0,,,19,83,0,10,0,60,63,50,0,0,0,2,13,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/2015,216975,343394,0,142,,,,,0,0,,,60,40,0,10,0,60,6,49,0,0,10,10,1,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2015,123126,342605,0,142,,,,,0,0,,,31,60,0,10,0,60,59,86,0,0,0,10,2,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2015,137865,350476,0,142,,,,,0,0,,,10,50,0,10,0,60,5,90,0,0,0,10,6,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2015,134564,354795,0,142,,,,,0,0,,,1,51,0,10,0,60,27,69,0,0,0,10,7,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2015,173650,355979,0,142,,,,,0,0,,,40,71,0,10,0,60,20,80,0,0,0,10,10,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2015,140817,366806,0,142,,,,,0,0,,,25,96,0,10,0,60,12,53,0,0,0,10,18,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2015,134548,373510,0,142,,,,,0,0,,,11,102,0,10,0,60,37,83,0,0,0,10,14,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/7/2015,140231,379421,0,142,,,,,0,0,,,30,98,0,10,0,60,12,88,0,0,0,10,61,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/8/2015,175869,388077,0,142,,,,,0,0,,,16,91,0,10,0,60,10,92,0,0,0,10,9,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/2015,178151,392543,0,142,,,,,0,0,,,11,84,0,10,0,60,36,45,0,0,0,10,10,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2015,219429,398244,0,142,,,,,0,0,,,17,84,0,10,6,61,20,36,0,0,0,10,19,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/2015,277806,390823,0,142,,,,,0,0,,,43,88,0,10,5,61,4,36,0,0,10,2,23,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/2015,216996,399783,0,142,,,,,0,0,,,54,73,3,10,1,61,17,44,0,0,0,2,42,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/2015,142792,386177,0,142,,,,,0,0,,,32,105,0,10,4,61,10,36,0,0,0,2,10,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/2015,132411,368127,0,142,,,,,0,0,,,18,113,0,0,2,21,3,22,0,0,0,0,2,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/2015,221481,363172,145,287,,,,,0,0,,,82,171,0,0,7,16,30,45,0,0,0,0,7,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2015,144201,366713,0,145,,,,,0,0,,,2,172,0,0,0,16,11,46,0,0,0,0,4,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2015,116670,368262,0,145,,,,,0,0,,,30,202,0,0,0,16,10,48,0,0,0,0,3,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/2015,119142,366463,0,145,,,,,0,0,,,22,198,0,0,0,16,3,50,0,0,0,0,4,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2015,108949,373845,0,145,,,,,0,0,,,4,198,0,0,1,16,17,23,0,0,0,0,7,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/24/2015,89813,378729,0,145,,,,,0,0,,,20,213,0,0,0,16,14,35,0,0,0,0,4,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/27/2015,124539,380257,263,118,,,,,0,0,,,20,203,1,1,10,26,3,36,0,0,0,0,3,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/28/2015,157987,389284,0,118,,,,,0,0,,,11,204,0,1,4,26,16,31,0,0,0,0,21,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/29/2015,188076,378090,0,118,,,,,0,0,,,35,205,0,1,2,26,3,31,0,0,0,0,9,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/2015,180740,384675,0,118,,,,,0,0,,,63,247,0,1,0,26,23,11,0,0,0,0,1,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2015,147709,387284,0,118,,,,,0,0,,,25,268,0,1,0,26,10,15,0,0,0,0,2,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/4/2015,113265,387083,0,118,,,,,0,0,,,0,268,0,1,0,26,7,16,0,0,0,0,4,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2015,192870,395445,0,118,,,,,0,0,,,0,268,0,1,0,26,39,48,0,0,0,0,6,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/6/2015,216055,385209,1,118,,,,,0,0,,,15,255,0,1,2,24,32,73,0,0,0,0,0,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/7/2015,181461,383173,0,117,,,,,0,0,,,30,245,0,1,0,24,26,53,0,0,0,0,3,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/8/2015,229434,377688,0,117,,,,,0,0,,,11,236,1,1,0,24,54,64,0,0,0,0,9,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/11/2015,153845,380684,0,117,,,,,0,0,,,24,216,0,1,0,24,56,65,0,0,0,0,12,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/12/2015,171907,386206,0,117,,,,,0,0,,,17,201,0,0,0,24,80,68,0,0,0,0,4,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/13/2015,174830,390002,0,117,,,,,0,0,,,5,200,0,0,0,24,5,70,0,0,0,0,1,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/14/2015,149039,403643,0,117,,,,,0,0,,,16,192,0,0,1,24,12,52,0,0,0,0,10,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/15/2015,230028,409576,0,117,,,,,0,0,,,54,189,0,0,0,24,2,51,0,0,0,0,34,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/18/2015,207924,421185,0,0,,,,,0,0,,,16,196,0,0,2,24,12,57,0,0,0,0,2,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2015,214910,418584,0,0,,,,,0,0,,,29,186,0,0,2,24,12,47,0,0,0,0,28,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2015,150851,418869,0,0,,,,,0,0,,,14,189,0,0,0,24,47,91,0,0,0,0,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2015,153776,384638,0,0,,,,,0,0,,,1,136,,,0,11,27,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/2015,126312,385651,0,0,,,,,0,0,,,13,135,,,0,11,19,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2015,221000,385211,0,0,,,,,0,0,,,10,126,0,0,0,11,68,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2015,140804,383150,0,0,,,,,0,0,,,20,136,0,0,0,11,8,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2015,135094,380296,0,0,,,,,0,0,,,8,136,0,0,0,11,3,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2015,187340,375662,0,0,,,,,0,0,,,3,136,0,0,0,11,37,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2015,142729,379934,0,0,,,,,0,0,,,7,137,0,0,0,11,5,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2015,177783,379061,89,89,,,,,0,0,,,20,137,0,0,0,11,10,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2015,172494,379064,0,89,,,,,0,0,,,14,137,0,0,0,11,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2015,247918,368421,0,89,,,,,0,0,,,58,179,0,0,0,11,8,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2015,196826,367266,0,89,,,,,0,0,,,22,180,0,0,0,11,6,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
